FlyBase.ID,Symbol,FB_Day5,FB_Day7,FB_Day14,FB_Day21,FB_Day28,FB_Day35,FB_Day42,FB_Day49,FB_Day56,FB_Day63,FB_Day70,FH_Day5,FH_Day7,FH_Day14,FH_Day21,FH_Day28,FH_Day35,FH_Day42,FH_Day49,FH_Day56,FH_Day63,FH_Day70,MB_Day5,MB_Day7,MB_Day14,MB_Day21,MB_Day28,MB_Day35,MB_Day42,MB_Day49,MB_Day56,MB_Day63,MB_Day70,MH_Day5,MH_Day7,MH_Day14,MH_Day21,MH_Day28,MH_Day35,MH_Day42,MH_Day49,MH_Day56,MH_Day63,MH_Day70
FBgn0031745,rau,8.464914,9.080983,11.777158,10.819086,13.496857,16.457894,14.34637,14.748143,14.337089,19.522406,19.091296,7.991216,9.204889,9.102013,10.274027,12.771119,11.271455,12.424884,15.401125,14.792577,15.509147,16.012971,3.456009,6.094432,6.025028,4.567643,6.582066,6.481523,9.0682,9.303709,7.71438,7.013157,10.22691,8.215573,6.691566,8.547112,6.444919,9.38018,7.87305,8.548318,7.892029,9.778056,8.229532,9.473372
FBgn0040099,lectin-28C,31.20788,43.51066,44.04865,61.45303,50.21499,58.83326,61.62483,84.01929,78.96895,85.95161,123.04425,90.2339,74.34188,75.92678,104.2401,66.10537,73.34278,120.60949,115.2795,139.91938,131.64105,139.44585,65.3561,51.3516,51.16966,47.74892,63.94726,106.52724,105.61081,143.7084,111.81337,141.6976,179.4727,34.5946,29.43939,22.85804,23.73052,29.81295,47.15449,64.43079,140.57045,55.86201,69.07847,89.71649
FBgn0014391,sun,780.50825,455.7604,332.18875,290.73905,171.516,158.12785,143.18135,145.7428,147.7835,98.28383,119.6968,277.54291,176.74615,161.69546,147.37778,84.92597,97.75744,97.99173,79.67365,123.04115,115.49814,109.30684,600.90875,318.03835,238.357,205.6081,150.43435,166.2618,99.44665,120.77,129.09339,221.14204,119.12334,204.25045,143.72988,94.45197,110.01139,82.3526,76.85351,110.82227,117.0666,109.79426,75.55594,68.2771
FBgn0010213,Sod2,182.9027,155.43145,137.88595,135.31115,93.3465,93.02442,90.95859,81.28562,84.29022,68.4462,69.65436,60.5677,75.64247,62.56403,58.38913,50.73119,58.82789,51.30398,48.98419,53.76425,47.58747,48.12329,199.2471,152.62015,140.43735,116.35246,108.15955,136.46895,79.71662,92.24188,87.76646,109.24822,79.46406,116.12584,101.68227,71.71815,77.50459,68.15273,68.07137,83.51932,84.74782,85.8236,65.50666,51.16874
FBgn0022344,CG10340,65.58321,54.31997,54.22299,56.38269,39.37191,35.97917,35.58946,33.73774,33.99462,27.2449,30.01604,27.17175,30.87688,26.38572,24.89955,21.75213,22.89019,22.37553,18.71062,23.41355,23.52691,19.73007,66.56918,50.92887,52.91813,42.70613,35.29668,42.13829,31.38118,36.08837,33.76174,36.89619,30.98357,44.38124,37.61315,31.82224,31.29315,25.44914,27.6555,30.14046,32.73725,31.63241,27.19412,24.4319
FBgn0038088,CG10126,9.12113,16.35068,21.53003,21.31304,31.86505,35.82402,36.41553,33.40544,26.97438,40.98923,43.47508,33.9055,41.96145,41.88577,48.2977,49.65713,56.63401,74.134,71.72244,78.26642,86.18445,96.33652,24.66064,36.76924,34.56148,51.07787,41.57471,32.33889,77.05694,85.52004,71.33298,65.77456,89.87241,44.42531,44.96722,49.70258,47.29695,53.85603,63.3255,72.63658,96.47563,74.0258,88.0905,119.38247
FBgn0038243,CG8066,29.25359,30.36485,45.97419,46.94273,45.67847,47.17675,50.52441,45.81303,46.98734,50.38244,62.00404,18.10635,21.14797,20.93443,24.82925,21.81723,22.05615,29.59761,28.3436,33.98178,37.86962,35.56097,39.66161,37.45404,43.46744,41.14386,37.65686,37.94806,43.5359,53.45683,49.24371,64.64156,71.71264,24.68795,23.10278,21.49359,23.59115,24.25407,25.04106,33.01873,42.05835,43.98454,35.39518,38.10645
FBgn0037232,Suv3,33.78266,31.72669,29.66304,34.29112,29.30472,25.28367,24.77806,21.21073,19.24611,17.78184,17.91966,23.73984,26.62376,21.96171,23.87338,22.10442,23.03307,24.33931,20.69776,18.19171,15.60995,18.46332,22.91428,24.38241,27.9605,21.40017,20.24537,21.07249,17.36012,19.72938,17.84786,12.96028,15.62327,26.73335,29.36755,26.98175,22.47344,24.07312,23.48779,21.58409,19.30119,19.4628,16.89969,19.43158
FBgn0266582,ND-30,347.31295,227.1181,162.87005,157.63165,102.28525,94.17543,90.97523,77.7776,88.58084,63.48763,65.92444,57.18248,67.01847,53.56529,56.11579,48.41976,52.49383,40.06549,49.63909,48.25746,43.53542,45.89113,256.2621,147.33305,115.17638,115.22675,101.93349,101.22204,68.05312,78.6275,76.66006,97.10849,62.76178,90.09934,74.96751,59.01136,64.75772,49.78408,51.69032,55.01086,52.67396,62.57432,45.44226,35.1765
FBgn0263351,AP-2?,89.43309,77.57312,84.97126,82.76775,62.71566,68.78238,64.45931,65.44499,68.14993,62.88645,65.18296,82.6796,96.82565,77.43785,70.51156,63.88213,65.48217,62.39892,60.52293,62.20014,61.77383,62.51505,74.45391,69.41643,62.20477,64.94551,55.29686,52.28612,54.73417,54.14581,49.90162,59.09754,56.04486,134.137,105.5287,99.4835,87.75079,84.37722,78.24792,79.4703,84.35873,75.54739,66.6922,64.00989
FBgn0053970,osy,103.73843,95.24814,97.09248,87.57802,93.16063,78.62464,68.82738,67.72478,63.36409,55.74753,55.39017,131.3955,143.1394,134.5432,140.4908,128.4458,140.3482,128.0611,129.1917,126.6652,110.1994,109.1531,182.66745,169.68595,159.7411,180.24385,155.29025,129.8129,129.8405,127.71885,101.11532,95.14396,99.06556,163.87555,156.5195,138.0402,131.52425,148.99655,134.21675,128.1246,118.79275,94.30473,92.34459,97.82906
FBgn0050091,CG30091,0.250568,0.36601,0.069615,0.631801,0.052891,0.266616,1.372732,1.69524,1.66427,2.802274,2.250428,0.735227,0.109644,0.18193,0.044469,0.726075,0.369765,0.702063,0.489216,1.626419,2.316832,2.540294,0.2,-4.44E-16,0.496,0.448,0.109,0.391,1.18,3.49,2.26,3.13,3.05,0.242017,0.055548,0.198355,0.293825,0.350472,0.487965,0.760866,4.026433,2.772215,2.458706,2.631869
FBgn0030369,Cyp318a1,11.686035,8.964592,7.52226,6.698463,6.481922,5.851836,6.501132,4.160852,5.090175,4.074292,4.895551,3.415583,2.360855,2.263647,2.33173,2.124888,2.677982,1.85233,2.036234,1.781229,2.076445,1.804486,5.83322,4.362324,3.000218,5.147271,3.935055,2.517375,2.998743,3.100359,3.730933,2.50909,1.818587,2.311135,2.696136,2.403315,1.59887,2.320931,1.517687,2.160787,2.337265,1.317736,1.795713,1.704205
FBgn0263776,CG43693,155.0987,145.0661,163.70855,167.98655,155.43105,131.8389,138.49355,118.1346,92.20552,95.71514,99.51069,99.34406,101.12308,96.2222,99.16115,82.06324,92.928,86.07149,83.71768,73.7235,73.78163,69.28351,163.8311,160.632,148.7127,174.52345,139.05685,123.09655,122.03865,111.14365,95.66836,82.9531,101.75005,124.59745,109.0648,97.7609,106.7317,104.51693,93.89096,93.48863,93.36396,76.89947,77.48861,79.10815
FBgn0267073,lncRNA:CR45517,4.268984,6.699035,7.863498,8.150195,9.769609,9.90967,10.935688,10.629068,10.68796,9.421385,13.670063,6.107495,4.973069,7.271322,9.22001,7.781504,9.227988,14.277215,10.901545,13.980605,16.36625,17.649445,5.111793,4.89728,8.250191,8.291766,7.434149,14.86638,13.816265,10.158158,8.511897,9.700231,13.722471,3.77137,4.007625,5.855887,6.601121,6.706072,7.994013,5.856216,9.974602,6.459025,8.026142,12.239454
FBgn0046776,CR14033,6.528579,9.036495,7.081122,7.23536,7.230606,9.621321,10.592918,12.363132,10.541997,11.94664,13.052376,2.352954,2.222046,3.011587,3.339929,4.254793,6.433013,9.529378,10.612095,14.825111,11.463304,15.183098,2.957879,3.713045,5.089752,6.293623,8.215307,11.408145,15.235837,12.820271,13.513496,10.064951,17.697279,2.073411,3.720398,5.694232,6.706144,8.843579,10.472267,10.801604,15.291823,12.523096,12.989735,14.034885
FBgn0038017,CG4115,8.173605,3.258015,8.332606,2.869261,1.847319,2.382118,2.866615,1.359193,2.666754,0.561863,1.57893,5.254221,5.110425,2.477919,4.393272,3.148905,2.540726,1.798784,2.381287,2.280669,1.661024,1.395004,5.726367,7.346484,4.600539,3.892806,3.687012,2.495552,3.651266,3.666543,2.306081,1.896253,2.218076,6.844597,4.156655,3.379905,3.216714,3.31836,2.702949,2.579511,2.498698,2.274401,1.266203,1.314895
FBgn0260008,UQCR-11,105.64169,144.3576,119.5149,93.26119,104.5734,97.54228,83.20533,69.42536,60.7337,56.56626,49.88939,166.05845,94.70865,92.33357,92.14711,48.87042,59.69714,86.83289,57.00512,68.75487,77.79206,52.36551,312.00625,186.8489,107.92638,104.40915,99.85468,88.29382,91.11853,83.55801,71.7104,106.65326,78.58694,100.48087,94.63577,85.22204,77.17495,67.01091,64.44021,53.79254,79.28598,57.67275,46.95645,48.6718
FBgn0036875,CG9449,55.55834,45.57758,48.33982,49.79472,38.3259,35.4851,36.64103,27.74159,28.83456,24.354,28.05501,58.77414,50.69424,52.91181,50.93735,43.54758,44.26642,36.9879,33.83306,29.56069,29.02326,30.34389,53.42385,39.18841,43.83545,51.27038,42.16641,43.58879,25.77619,28.82598,29.97897,27.18069,23.45588,85.33934,71.4544,78.89375,78.10573,71.36866,65.96756,50.15593,53.08763,44.95496,35.58402,37.15812
FBgn0025631,moody,44.76204,44.18761,47.43462,55.61507,48.2583,51.33604,51.49453,47.78139,47.32101,49.20374,57.4817,56.15674,58.12523,56.57398,62.98274,59.51219,67.68241,71.34607,78.77172,70.69549,76.05017,84.11896,51.65074,54.99828,62.37074,56.13843,53.84609,66.33502,62.96483,64.56241,61.93974,61.1945,70.85833,68.94842,62.60456,76.55807,75.65651,83.52088,81.09276,79.18096,78.70109,75.83612,75.72643,93.54984
FBgn0046301,CG7148,28.04653,26.08961,22.44122,24.56058,17.42745,18.30277,18.03334,15.76941,18.37601,15.23311,16.69946,17.62079,20.45889,16.16677,20.14446,15.6043,16.81718,14.7409,16.15446,15.1482,15.22672,17.14105,30.42102,23.1612,18.43485,20.20704,17.15418,19.18831,15.94179,16.08815,15.89665,15.15587,15.37747,23.00062,20.48927,16.64636,18.99162,17.9852,18.93017,18.70349,19.0171,16.75672,17.54497,16.94486
FBgn0085209,CG34180,6.114138,4.86081,3.126659,2.745684,1.123026,1.07618,1.453807,1.413818,1.288213,1.334034,1.770227,7.768962,6.619785,3.744444,3.831789,3.280098,3.966537,3.363547,3.011977,3.866474,3.823183,2.926018,6.648228,3.514919,3.292095,3.22547,2.696884,2.411219,1.697921,2.465353,1.507258,3.38606,2.089093,8.785025,7.50583,5.156247,5.021623,4.276253,4.080609,5.473016,6.0889,4.455986,4.111761,4.085409
FBgn0024985,Rilpl,34.16048,32.73045,33.04019,35.61207,35.59562,34.1443,34.43705,34.42296,39.63379,36.34055,47.98049,46.57359,49.63303,49.44638,57.24932,53.93444,57.80112,64.98428,75.0869,67.17634,66.77071,74.54061,30.79021,26.88151,37.94252,34.33162,33.16019,41.86564,46.03389,40.32683,46.30228,47.28637,54.00226,49.17773,47.45062,62.77506,57.07589,61.81442,64.66002,57.31938,49.50681,58.41433,49.82477,63.09054
FBgn0052499,Cda4,7.029895,1.067488,4.683101,0.439477,1.053962,2.136935,1.513274,1.644367,1.650193,1.334817,0.995666,4.501996,2.123777,0.851947,1.796074,2.52549,1.404809,1.501702,1.791626,1.197433,1.405861,0.992067,4.360917,1.378162,1.985713,1.329705,0.837699,0.824676,0.74906,0.777853,1.552452,1.186276,1.225623,2.606368,2.184005,1.095944,1.243981,1.356708,1.493352,1.539495,0.981181,1.184102,0.861006,1.149216
FBgn0030994,HP1D3csd,1.699409,2.215537,2.891316,4.105028,3.035561,3.181967,3.730551,3.75813,4.937005,3.438675,4.458452,0.384041,0.2919,0.746096,0.638519,0.757619,0.66528,0.565618,1.167439,1.794694,0.935599,1.375124,0.732471,1.166311,2.388629,1.419949,2.257342,2.390382,1.474729,2.271227,3.058368,2.419027,3.686862,0.237723,0.113807,0.204119,0.328165,0.615218,0.574202,1.06632,1.49116,1.750779,1.078946,1.799454
FBgn0027600,obst-B,3.3351,1.422436,2.219357,1.071278,0.292952,0.955591,1.217231,0.887921,1.483112,0.914984,1.542476,1.741889,0.645036,0.31314,0.371028,1.467921,0.369764,0.838508,0.707369,0.695082,0.480114,0.90091,6.088195,1.889866,2.241659,1.450618,1.093456,1.022539,0.563888,1.256388,1.698658,1.544944,1.198374,1.500571,1.125874,0.55739,0.547566,0.937114,0.76731,0.930433,0.752169,1.168222,0.466563,1.2776
FBgn0030692,mRpS30,55.15917,63.9603,73.45047,95.74262,93.26973,79.51243,71.9627,62.43717,55.85066,48.3901,45.48461,33.8588,41.00673,39.91656,41.95428,38.08653,43.73277,36.85903,35.04445,36.68722,36.14255,33.44689,58.33366,63.4108,76.18561,72.77723,82.99126,99.3765,64.67683,68.41594,55.08008,41.16434,48.95862,43.3246,44.92521,43.73692,43.22788,44.05172,43.90422,42.30394,38.90827,37.68901,35.15921,35.65952
FBgn0035542,TP53INP,244.1559,306.6851,262.8206,204.6605,275.1009,247.2903,224.42905,161.98175,117.63061,109.35621,95.03489,237.8728,222.6279,225.6466,213.5118,191.1747,185.6634,190.6144,151.4813,129.4371,138.2171,121.0667,408.7864,365.3497,421.7179,269.5614,287.4269,413.5473,296.4226,187.2457,150.9877,141.8721,143.8064,236.5465,222.9529,336.9547,264.2818,283.4536,266.5852,143.1096,159.7051,186.243,114.6121,153.8818
FBgn0039155,Kal1,18.81627,13.425725,14.75092,11.681605,9.680264,9.607901,8.61665,8.297603,8.550939,7.790769,6.349795,17.71572,19.022145,13.57786,11.205193,11.68803,13.74281,10.04145,11.281806,10.429575,10.558576,9.948313,6.085967,10.61532,7.811345,5.837443,5.894481,4.772704,4.724671,6.306552,7.053785,7.18015,5.254838,22.491275,18.652105,14.504244,10.926992,12.120015,11.322528,11.720294,11.697983,7.742004,7.79207,7.808678
FBgn0034576,ND-B14.7,336.7866,246.2069,187.6563,177.21495,113.8783,114.99836,104.55333,92.62643,104.96582,75.79914,86.84262,87.92961,103.79312,76.57076,76.56391,59.49112,72.54364,62.03281,60.00008,70.62453,65.12349,62.6639,293.53035,161.6023,126.95458,130.91855,115.8898,108.28926,79.26649,97.26934,96.08814,134.08428,92.78514,131.88303,117.50417,84.67697,98.2446,76.34077,71.61223,97.2843,109.06051,106.82416,78.46285,58.41827
FBgn0010052,Jhe,12.99344,10.193199,6.608228,7.935908,4.366041,5.937569,4.226603,5.995865,5.334009,2.52682,4.433404,8.278978,7.02629,8.37759,6.476153,5.689163,6.571011,7.930907,8.442459,8.026631,6.25594,5.988044,21.43617,17.06257,13.025685,17.696015,8.113794,5.598753,6.45185,7.706429,5.609021,5.350862,4.091348,12.10196,14.586225,8.352411,7.969497,8.111673,7.46022,9.288414,11.34243,5.404957,4.802274,5.425122
FBgn0053469,CG33469,1.330378,1.547245,2.54398,1.8119,2.331551,2.284667,1.941918,2.245238,2.84104,3.296644,2.901492,0.477162,0.449952,0.739114,0.400899,1.005235,0.612774,1.730562,1.196585,2.172294,1.852154,1.663144,1.00217,1.682214,2.53766,1.387845,1.70907,1.041017,2.422338,1.860871,2.732731,3.007183,3.039307,0.475446,0.280452,0.474167,0.862369,0.813777,1.258266,0.976343,2.042278,1.418739,1.613833,1.840771
FBgn0031660,mRpL28,108.58195,103.08363,97.87979,96.37427,76.64745,65.61895,64.01349,58.08055,56.00601,50.67218,51.69468,42.10405,46.66803,38.69041,44.63458,34.36927,39.72911,32.71052,37.57999,37.13862,37.18162,34.76164,95.07587,68.1282,56.91371,65.39562,52.32494,50.75265,42.04201,49.43782,47.78295,49.87724,45.54999,53.31033,41.05986,35.72568,41.03509,35.41766,34.29077,39.00714,41.2386,38.99697,33.77376,30.88853
FBgn0031571,bark,154.3097,160.9966,201.9858,219.4158,235.6581,202.7128,209.6926,179.3635,192.2565,228.782,236.5632,58.91677,73.90586,78.12296,87.87534,95.70568,96.28889,111.0169,135.3152,117.9323,142.3467,142.99205,121.1105,114.417,136.4299,123.7977,134.9228,139.4847,146.9476,138.8476,131.2831,141.0409,162.8369,64.84928,61.45564,79.94114,71.83022,94.98396,96.26679,100.48085,99.81097,82.7234,113.03975,156.4302
FBgn0053138,Agbe,367.06025,206.9554,193.14995,138.71345,95.81669,114.11365,114.3992,130.94835,156.7439,130.56415,147.12195,124.18376,127.20599,98.78171,100.36226,83.70667,96.41635,88.10591,122.4676,133.32055,146.0517,129.13365,377.84,207.98915,169.5255,172.5558,139.4132,121.6514,99.44988,123.16695,124.60125,174.97715,122.4604,149.77995,137.59235,99.7357,92.15159,88.52963,90.9479,125.5612,141.88095,112.36148,128.8064,113.95963
FBgn0036627,Gagr,6.947687,9.06415,9.286074,8.458049,11.295738,15.80066,13.4961,14.49912,21.745945,20.351115,22.76497,14.32392,13.06167,14.74921,15.94232,15.95659,18.17777,25.5086,28.28956,27.76062,26.36656,30.66124,17.03098,13.85396,17.16131,13.56315,13.95119,16.54669,16.61567,17.68935,15.3251,18.02046,22.01662,22.8003,18.52069,26.00135,19.66853,22.87048,24.30123,21.94652,27.76039,25.65679,24.08064,33.96946
FBgn0001145,Gs2,616.7306,612.0273,588.3706,601.484,557.1942,498.0743,489.9273,457.7659,399.1699,346.7618,352.9966,919.933,984.922,870.7748,921.5613,773.3045,887.3459,784.3097,832.3097,773.8228,759.7151,716.5922,740.5276,699.5294,690.4012,591.3542,515.0738,653.5334,457.1721,477.9934,403.9966,382.2312,405.9374,1298.729,1110.327,955.3168,886.9074,864.3311,816.9058,794.1635,879.2973,665.8205,689.3796,700.7533
FBgn0041180,Tep4,412.5379,389.8847,418.5675,420.4245,366.3739,436.9359,470.8818,587.8222,747.9515,700.0128,801.7307,396.7607,521.1979,464.9824,538.2769,498.1844,644.1351,690.5462,1068.8365,1049.6576,1108.1879,1130.2761,618.2961,459.0756,460.6146,541.3655,509.1341,463.0531,467.4585,652.3374,629.5926,714.2503,644.8888,622.3899,657.8058,594.5674,615.6529,738.1406,753.5256,1017.3449,991.6137,790.4394,953.896,999.4074
FBgn0037001,ND-39,739.6689,527.4006,395.3854,391.5104,262.7337,247.7722,225.7006,198.19,229.5419,160.2751,175.4382,181.2822,198.8109,150.8915,165.6044,146.8336,176.8822,141.3209,158.418,157.0879,150.5707,137.1667,663.511,382.3198,271.2723,299.9263,262.5831,253.0626,190.9621,214.9215,214.7307,278.9803,184.0152,282.4215,255.167,203.3598,232.8231,207.3559,201.8103,259.045,251.1853,271.2652,197.8039,164.8371
FBgn0031948,CG7149,39.43641,43.31106,43.86535,42.52985,44.41731,39.98412,36.78249,30.91386,31.45958,30.32654,25.12322,66.14179,81.76645,73.44752,76.194,70.32919,77.78644,73.75611,69.31337,65.44336,62.84801,67.07295,33.81212,31.14824,28.87516,25.26981,27.7862,31.55541,23.61428,25.37689,19.94793,18.43874,20.21283,70.51836,65.40365,74.8017,60.30984,75.12029,69.09911,53.89136,53.9563,47.11266,46.28965,59.99089
FBgn0011016,SsR?,145.7255,156.7957,159.1287,160.6803,126.48145,109.38084,117.75965,108.8275,111.3063,86.60092,89.43808,72.58039,91.96488,84.39598,80.69013,75.55438,75.22354,68.61556,67.03117,79.03378,62.18006,71.16194,95.47597,123.43441,117.74566,112.69475,82.89057,83.72997,82.00652,87.09353,76.72122,74.59084,69.88933,56.26605,51.08705,44.55112,47.96251,46.10102,41.59103,54.29872,62.91287,59.5373,54.27911,46.41799
FBgn0038035,DNAlig3,45.11295,51.73818,57.88006,55.49954,61.82885,48.25093,55.12997,49.98968,54.57787,58.16851,55.99661,32.58729,42.47906,40.41162,43.76562,43.52908,46.34436,51.03511,56.66661,51.37163,57.67019,58.63916,44.02466,45.04451,47.67538,49.37539,48.58502,48.42824,47.46841,56.6929,47.19548,59.15333,72.92007,33.7324,38.86229,36.99481,41.58358,39.90615,44.76401,47.36745,46.60321,38.2743,52.15632,59.40512
FBgn0038076,Cyp313a4,10.424045,8.33237,10.437026,10.81573,9.484875,8.880062,7.008634,4.423801,4.888238,4.146482,4.100558,4.526923,3.56694,3.845156,3.68176,4.549725,4.077911,3.894651,3.789521,3.426717,3.392326,3.330167,7.665123,6.83591,7.271768,7.860187,6.223752,5.223865,5.545233,4.856037,5.137178,4.814677,5.949443,4.406014,3.490074,3.998027,3.335099,3.712314,3.739361,2.867202,2.740889,3.467561,2.85473,4.048387
FBgn0039993,Bckdhb,126.7517,148.08435,148.14665,143.682,142.66645,131.8798,127.6085,111.0264,98.12389,99.69477,92.74826,101.88039,99.70325,97.84552,94.99739,68.38554,82.68109,99.22729,82.54012,87.72826,85.55431,78.58621,203.60905,169.3659,145.22625,146.3391,135.18795,122.52275,120.10445,115.44795,101.195,96.72552,108.2327,84.23389,75.29265,64.3166,65.04886,69.80899,59.98929,64.28966,83.32196,60.85636,58.45096,62.52918
FBgn0037213,CG12581,99.40177,87.50973,79.67361,73.90526,59.67625,58.64755,52.92636,67.9015,66.46405,53.7458,62.0985,113.35346,114.37343,107.17182,107.16207,104.38976,110.51696,103.28469,115.89163,109.68667,96.43864,104.54095,114.46912,95.72842,90.91411,90.63409,78.62063,85.61898,73.81263,77.2338,68.88054,79.73261,73.47381,128.73365,124.35826,118.62371,105.77703,117.98831,119.88635,112.58639,122.58765,94.58273,100.18507,107.24587
FBgn0031228,ND-15,210.10958,152.69647,126.9565,110.79603,72.04135,69.93939,64.82756,65.22166,70.62966,49.80669,60.72634,106.65413,81.66683,73.23241,74.70585,42.8638,49.87886,61.69202,46.21389,61.73047,59.24359,49.42906,203.47481,113.16157,84.04614,87.35148,72.28528,60.11452,57.79691,58.51617,61.74297,89.77316,62.21813,89.89021,83.3242,64.21421,70.56436,52.14229,51.40828,65.06684,72.41957,73.74137,49.2494,39.98619
FBgn0031489,CG17224,92.52154,98.47585,144.98095,165.6485,171.64585,174.75295,188.0676,159.5446,182.78795,170.00355,202.0425,33.93089,53.27764,55.26734,76.18839,73.32081,103.1989,133.02935,126.26195,131.37184,128.12264,118.36056,83.69673,62.86971,64.09181,78.77475,86.2562,80.82519,92.84585,110.12835,108.71508,164.7788,136.85295,44.11053,45.08375,39.70397,47.57153,49.85489,55.6891,86.36438,102.85438,98.74013,89.68284,88.70718
FBgn0041581,AttB,18.81087,40.87452,25.49342,58.30889,105.4909,139.5861,376.08605,385.97665,394.4147,365.95835,405.19245,64.16606,47.06,55.6054,87.29899,140.10533,229.414,466.2151,594.16165,700.31755,520.62545,581.91035,39.61765,42.13947,8.3817,64.21574,12.82433,31.20489,91.31969,129.77772,287.5788,269.15835,146.84935,26.916165,26.080725,9.144448,39.439583,33.28144,64.768975,122.9245,251.1369,379.8202,233.17315,147.859
FBgn0016076,vri,124.906,137.7113,179.4894,182.5656,203.0986,166.7533,147.938,129.5991,116.514,128.0096,125.8641,155.4085,177.7364,231.4011,213.2876,233.9364,248.3111,228.971,233.0292,212.121,217.0485,207.4738,143.4869,146.3172,183.3306,169.6429,174.3569,225.1332,179.6211,158.5362,140.6468,146.2957,173.514,213.4527,245.6831,379.6618,299.1242,334.5489,343.7136,291.1078,274.8015,256.8025,261.9216,342.4072
FBgn0027108,Inx2,120.14825,132.9094,104.98335,93.59102,118.27335,124.7312,118.3641,107.68949,104.00674,91.82649,88.59803,248.247,209.6205,191.5168,189.9728,157.853,181.3485,192.7848,174.2154,172.852,169.2542,173.5524,160.70425,136.37315,108.9833,100.93152,107.74447,113.32204,119.3409,99.96684,91.02298,96.36012,87.62729,299.5972,246.7439,248.1636,195.9946,225.0285,210.0061,159.0371,191.3424,177.3596,157.4774,185.1027
FBgn0047038,ND-13B,182.46025,148.73484,125.11845,123.3874,84.46833,73.07619,69.57884,62.31558,61.4652,44.34887,47.22769,54.80689,60.13886,49.04716,49.82449,35.35974,41.65515,36.24615,30.4814,37.83188,35.73569,34.99972,202.50955,133.3323,115.79795,99.06807,83.83051,99.51745,58.58454,68.68171,61.36941,83.94154,55.67082,83.12979,66.87369,50.18276,55.79946,41.15139,42.82896,54.6362,57.01253,56.62304,39.29944,33.89863
FBgn0036449,bmm,108.8817,145.9585,145.4871,154.4699,131.6601,128.545,138.7783,122.39,118.1131,135.4263,175.3492,58.9538,64.69781,67.85183,70.353,66.56763,76.25488,94.52351,92.66818,135.01395,125.2451,165.8693,118.0392,117.2883,138.0137,120.3389,103.1844,157.0503,117.3105,127.8451,118.9656,160.4018,195.1758,58.42589,54.19776,59.38826,60.70242,59.97826,71.64794,80.65242,99.5703,80.50526,131.02215,155.09685
FBgn0030292,NdufV3,76.64372,57.83409,49.008,52.76727,37.52023,30.7477,26.84593,23.48087,23.27832,19.52084,20.97613,22.17788,23.19333,18.03824,18.85822,14.04648,18.25424,13.81433,13.87832,14.71404,13.66487,14.68294,63.82879,44.43124,33.4517,30.50688,26.45909,25.0552,17.03452,20.48005,21.76747,22.60732,15.49202,32.401985,21.15587,15.81876,18.737355,15.369715,13.68139,18.952163,15.448775,17.476785,14.603252,9.875022
FBgn0035375,Pgant6,65.84743,84.35223,94.65841,109.92815,96.13377,87.24601,89.57829,78.0202,69.59685,70.07994,75.95293,18.52821,22.73576,21.3347,19.44552,21.19209,20.04271,18.65185,18.24317,19.1825,16.31501,16.10801,44.5568,57.74459,57.96076,52.57118,46.7772,46.49442,40.25592,40.20884,36.93178,31.41978,37.02495,20.01405,19.18862,19.38777,14.94487,18.7921,18.07734,17.77791,12.98885,14.73099,14.41409,14.93204
FBgn0034245,UQCR-6.4,228.42345,187.1942,151.84935,134.4946,86.12874,79.40357,68.60613,67.84284,67.8027,51.68458,64.19591,98.24259,69.4788,61.42865,63.08156,34.89404,47.66027,37.26433,32.69834,47.55087,44.1259,39.08606,267.08275,160.12565,124.88315,106.49656,88.73772,89.32386,53.45345,74.83437,67.51542,94.76937,59.99034,91.40808,68.97509,42.06271,50.56057,38.08906,36.00628,62.99,59.97414,53.00957,39.46646,28.83148
FBgn0051323,CG31323,25.46743,30.59475,36.07515,34.85669,34.95657,28.25731,24.67187,16.50551,15.70172,15.46142,17.0526,18.670715,15.86752,14.441205,15.350965,15.377475,13.974575,15.39458,10.154274,9.386078,10.595349,11.623096,16.871815,19.885905,21.681735,14.50408,12.668545,12.673562,15.09917,12.276835,9.099371,10.532586,11.16722,24.83292,24.3438,31.3406,26.10571,30.35341,28.46879,16.44283,18.96963,18.66869,13.19693,21.11652
FBgn0032895,twit,3.330432,3.881819,3.568533,3.374968,5.261331,3.812352,3.620851,3.440557,2.722391,2.533081,2.862658,9.087371,8.982093,8.261461,8.400917,6.310572,7.468057,6.834186,4.533663,5.647484,4.867146,4.567828,9.221416,10.464021,10.890643,9.171358,9.016746,12.716522,9.398412,6.689018,4.975012,4.119135,4.637076,13.667726,12.54584,13.343755,11.655345,12.015898,11.516642,6.389375,8.964783,9.609553,6.763101,7.52266
FBgn0024321,NK7.1,16.85228,19.6563,20.74545,23.82081,30.17588,27.90897,34.46567,29.69177,29.66308,32.16903,34.75507,39.46985,39.55244,41.24262,47.08152,48.01772,49.01226,49.7726,60.72137,56.46516,53.47693,71.882,23.79265,24.28714,30.12499,22.34,28.66523,37.91564,37.00011,27.59877,31.0144,29.86245,33.85383,49.07966,50.49226,71.19348,60.48649,74.98242,75.029,64.74392,66.7495,66.87453,67.6326,79.44022
