FBgn,Dependent,Source,DF,SS,MS,FValue,ProbF
FBgn0265264,Expression,Model,65,751348441,11559207,1.97,3.34821E-03
FBgn0265264,Expression,Error,66,387174749,5866284,_,_
FBgn0265264,Expression,Corrected Total,131,1138523190,_,_,_
FBgn0265265,Expression,Model,65,45016,693,8.22,1.66835E-15
FBgn0265265,Expression,Error,66,5561,84,_,_
FBgn0265265,Expression,Corrected Total,131,50577,_,_,_
FBgn0265266,Expression,Model,65,10849,167,1.70,1.70966E-02
FBgn0265266,Expression,Error,66,6498,98,_,_
FBgn0265266,Expression,Corrected Total,131,17347,_,_,_
FBgn0265267,Expression,Model,65,2327368,35806,2.36,3.15038E-04
FBgn0265267,Expression,Error,66,1000395,15158,_,_
FBgn0265267,Expression,Corrected Total,131,3327763,_,_,_
FBgn0265268,Expression,Model,65,616878,9490,1.88,5.79447E-03
FBgn0265268,Expression,Error,66,333370,5051,_,_
FBgn0265268,Expression,Corrected Total,131,950248,_,_,_
FBgn0265269,Expression,Model,65,1323707,20365,10.01,8.75455E-18
FBgn0265269,Expression,Error,66,134240,2034,_,_
FBgn0265269,Expression,Corrected Total,131,1457947,_,_,_
FBgn0265270,Expression,Model,65,1455402,22391,1.72,1.51746E-02
FBgn0265270,Expression,Error,66,861270,13050,_,_
FBgn0265270,Expression,Corrected Total,131,2316672,_,_,_
FBgn0265271,Expression,Model,65,344199,5295,10.25,4.58767E-18
FBgn0265271,Expression,Error,66,34087,516,_,_
FBgn0265271,Expression,Corrected Total,131,378287,_,_,_
FBgn0265272,Expression,Model,65,44113,679,10.74,1.26985E-18
FBgn0265272,Expression,Error,66,4169,63,_,_
FBgn0265272,Expression,Corrected Total,131,48282,_,_,_
FBgn0265274,Expression,Model,65,106974,1646,10.04,8.17656E-18
FBgn0265274,Expression,Error,66,10821,164,_,_
FBgn0265274,Expression,Corrected Total,131,117796,_,_,_
FBgn0265276,Expression,Model,65,338862,5213,6.05,3.55738E-12
FBgn0265276,Expression,Error,66,56868,862,_,_
FBgn0265276,Expression,Corrected Total,131,395730,_,_,_
FBgn0265296,Expression,Model,65,470340,7236,4.31,7.25917E-09
FBgn0265296,Expression,Error,66,110760,1678,_,_
FBgn0265296,Expression,Corrected Total,131,581100,_,_,_
FBgn0265297,Expression,Model,65,29304896,450845,1.45,6.57755E-02
FBgn0265297,Expression,Error,66,20453889,309907,_,_
FBgn0265297,Expression,Corrected Total,131,49758785,_,_,_
FBgn0265298,Expression,Model,65,200951,3092,2.76,2.95568E-05
FBgn0265298,Expression,Error,66,73907,1120,_,_
FBgn0265298,Expression,Corrected Total,131,274858,_,_,_
FBgn0265301,Expression,Model,65,19,0,1.79,9.68577E-03
FBgn0265301,Expression,Error,66,11,0,_,_
FBgn0265301,Expression,Corrected Total,131,30,_,_,_
FBgn0265304,Expression,Model,65,23,0,1.88,5.89382E-03
FBgn0265304,Expression,Error,66,12,0,_,_
FBgn0265304,Expression,Corrected Total,131,35,_,_,_
FBgn0265306,Expression,Model,65,3544,55,18.53,2.04074E-25
FBgn0265306,Expression,Error,66,194,3,_,_
FBgn0265306,Expression,Corrected Total,131,3738,_,_,_
FBgn0265308,Expression,Model,65,61,1,3.86,7.08683E-08
FBgn0265308,Expression,Error,66,16,0,_,_
FBgn0265308,Expression,Corrected Total,131,77,_,_,_
FBgn0265310,Expression,Model,65,239,4,3.90,5.77993E-08
FBgn0265310,Expression,Error,66,62,1,_,_
FBgn0265310,Expression,Corrected Total,131,301,_,_,_
FBgn0265311,Expression,Model,65,137,2,3.65,2.03561E-07
FBgn0265311,Expression,Error,66,38,1,_,_
FBgn0265311,Expression,Corrected Total,131,175,_,_,_
FBgn0265313,Expression,Model,65,203,3,4.68,1.23890E-09
FBgn0265313,Expression,Error,66,44,1,_,_
FBgn0265313,Expression,Corrected Total,131,247,_,_,_
FBgn0265316,Expression,Model,65,2272,35,6.49,6.47530E-13
FBgn0265316,Expression,Error,66,355,5,_,_
FBgn0265316,Expression,Corrected Total,131,2627,_,_,_
FBgn0265318,Expression,Model,65,32,0,4.27,8.88603E-09
FBgn0265318,Expression,Error,66,8,0,_,_
FBgn0265318,Expression,Corrected Total,131,40,_,_,_
FBgn0265338,Expression,Model,65,23,0,2.28,5.21114E-04
FBgn0265338,Expression,Error,66,10,0,_,_
FBgn0265338,Expression,Corrected Total,131,33,_,_,_
FBgn0265340,Expression,Model,65,38,1,5.46,3.94265E-11
FBgn0265340,Expression,Error,66,7,0,_,_
FBgn0265340,Expression,Corrected Total,131,45,_,_,_
FBgn0265341,Expression,Model,65,653,10,5.26,9.27624E-11
FBgn0265341,Expression,Error,66,126,2,_,_
FBgn0265341,Expression,Corrected Total,131,779,_,_,_
FBgn0265342,Expression,Model,65,533956,8215,7.76,7.51636E-15
FBgn0265342,Expression,Error,66,69912,1059,_,_
FBgn0265342,Expression,Corrected Total,131,603868,_,_,_
FBgn0265344,Expression,Model,65,217,3,9.68,2.17228E-17
FBgn0265344,Expression,Error,66,23,0,_,_
FBgn0265344,Expression,Corrected Total,131,239,_,_,_
FBgn0265345,Expression,Model,65,716,11,3.63,2.36479E-07
FBgn0265345,Expression,Error,66,201,3,_,_
FBgn0265345,Expression,Corrected Total,131,917,_,_,_
FBgn0265346,Expression,Model,65,25294,389,15.51,3.84406E-23
FBgn0265346,Expression,Error,66,1656,25,_,_
FBgn0265346,Expression,Corrected Total,131,26950,_,_,_
FBgn0265348,Expression,Model,65,2453,38,12.61,1.44485E-20
FBgn0265348,Expression,Error,66,197,3,_,_
FBgn0265348,Expression,Corrected Total,131,2650,_,_,_
FBgn0265349,Expression,Model,65,133238,2050,1.45,6.61096E-02
FBgn0265349,Expression,Error,66,93057,1410,_,_
FBgn0265349,Expression,Corrected Total,131,226295,_,_,_
FBgn0265351,Expression,Model,65,974,15,4.77,8.21030E-10
FBgn0265351,Expression,Error,66,207,3,_,_
FBgn0265351,Expression,Corrected Total,131,1181,_,_,_
FBgn0265356,Expression,Model,65,1080209,16619,12.06,5.16236E-20
FBgn0265356,Expression,Error,66,90973,1378,_,_
FBgn0265356,Expression,Corrected Total,131,1171181,_,_,_
FBgn0265362,Expression,Model,65,4,0,0.96,5.68231E-01
FBgn0265362,Expression,Error,66,4,0,_,_
FBgn0265362,Expression,Corrected Total,131,8,_,_,_
FBgn0265364,Expression,Model,65,4459,69,13.19,4.08126E-21
FBgn0265364,Expression,Error,66,343,5,_,_
FBgn0265364,Expression,Corrected Total,131,4803,_,_,_
FBgn0265365,Expression,Model,65,72,1,4.69,1.20313E-09
FBgn0265365,Expression,Error,66,16,0,_,_
FBgn0265365,Expression,Corrected Total,131,87,_,_,_
FBgn0265366,Expression,Model,65,5,0,1.91,4.88844E-03
FBgn0265366,Expression,Error,66,2,0,_,_
FBgn0265366,Expression,Corrected Total,131,7,_,_,_
FBgn0265368,Expression,Model,65,3646,56,6.14,2.46808E-12
FBgn0265368,Expression,Error,66,603,9,_,_
FBgn0265368,Expression,Corrected Total,131,4249,_,_,_
FBgn0265369,Expression,Model,65,403,6,20.44,1.10210E-26
FBgn0265369,Expression,Error,66,20,0,_,_
FBgn0265369,Expression,Corrected Total,131,423,_,_,_
FBgn0265370,Expression,Model,65,11908,183,1.83,7.83960E-03
FBgn0265370,Expression,Error,66,6614,100,_,_
FBgn0265370,Expression,Corrected Total,131,18523,_,_,_
FBgn0265373,Expression,Model,65,14178,218,13.61,1.67423E-21
FBgn0265373,Expression,Error,66,1058,16,_,_
FBgn0265373,Expression,Corrected Total,131,15236,_,_,_
FBgn0265375,Expression,Model,65,778,12,5.57,2.48732E-11
FBgn0265375,Expression,Error,66,142,2,_,_
FBgn0265375,Expression,Corrected Total,131,919,_,_,_
FBgn0265376,Expression,Model,65,1537,24,9.74,1.83237E-17
FBgn0265376,Expression,Error,66,160,2,_,_
FBgn0265376,Expression,Corrected Total,131,1697,_,_,_
FBgn0265377,Expression,Model,65,62,1,9.26,7.29050E-17
FBgn0265377,Expression,Error,66,7,0,_,_
FBgn0265377,Expression,Corrected Total,131,69,_,_,_
FBgn0265378,Expression,Model,65,247,4,8.06,2.73620E-15
FBgn0265378,Expression,Error,66,31,0,_,_
FBgn0265378,Expression,Corrected Total,131,278,_,_,_
FBgn0265379,Expression,Model,65,614,9,7.05,8.46500E-14
FBgn0265379,Expression,Error,66,88,1,_,_
FBgn0265379,Expression,Corrected Total,131,703,_,_,_
FBgn0265380,Expression,Model,65,454,7,7.31,3.39275E-14
FBgn0265380,Expression,Error,66,63,1,_,_
FBgn0265380,Expression,Corrected Total,131,517,_,_,_
FBgn0265381,Expression,Model,65,121,2,2.65,5.73203E-05
FBgn0265381,Expression,Error,66,47,1,_,_
FBgn0265381,Expression,Corrected Total,131,168,_,_,_
FBgn0265413,Expression,Model,65,49262,758,8.18,1.90205E-15
FBgn0265413,Expression,Error,66,6116,93,_,_
FBgn0265413,Expression,Corrected Total,131,55377,_,_,_
FBgn0265414,Expression,Model,65,530,8,7.67,1.00963E-14
FBgn0265414,Expression,Error,66,70,1,_,_
FBgn0265414,Expression,Corrected Total,131,600,_,_,_
FBgn0265416,Expression,Model,65,10366,159,3.97,3.99771E-08
FBgn0265416,Expression,Error,66,2652,40,_,_
FBgn0265416,Expression,Corrected Total,131,13019,_,_,_
FBgn0265418,Expression,Model,65,831,13,14.75,1.65227E-22
FBgn0265418,Expression,Error,66,57,1,_,_
FBgn0265418,Expression,Corrected Total,131,888,_,_,_
FBgn0265419,Expression,Model,65,1519,23,2.61,7.24076E-05
FBgn0265419,Expression,Error,66,591,9,_,_
FBgn0265419,Expression,Corrected Total,131,2110,_,_,_
FBgn0265420,Expression,Model,65,61,1,4.11,1.95468E-08
FBgn0265420,Expression,Error,66,15,0,_,_
FBgn0265420,Expression,Corrected Total,131,76,_,_,_
FBgn0265423,Expression,Model,65,2916,45,30.66,4.66421E-32
FBgn0265423,Expression,Error,66,97,1,_,_
FBgn0265423,Expression,Corrected Total,131,3013,_,_,_
FBgn0265426,Expression,Model,65,571,9,2.85,1.80965E-05
FBgn0265426,Expression,Error,66,204,3,_,_
FBgn0265426,Expression,Corrected Total,131,775,_,_,_
FBgn0265427,Expression,Model,65,7,0,1.61,2.72264E-02
FBgn0265427,Expression,Error,66,4,0,_,_
FBgn0265427,Expression,Corrected Total,131,11,_,_,_
FBgn0265429,Expression,Model,65,2246,35,20.48,1.03254E-26
FBgn0265429,Expression,Error,66,111,2,_,_
FBgn0265429,Expression,Corrected Total,131,2357,_,_,_
FBgn0265434,Expression,Model,65,422728,6504,2.42,2.18009E-04
FBgn0265434,Expression,Error,66,177108,2683,_,_
FBgn0265434,Expression,Corrected Total,131,599836,_,_,_
FBgn0265443,Expression,Model,65,432,7,8.71,3.65578E-16
FBgn0265443,Expression,Error,66,50,1,_,_
FBgn0265443,Expression,Corrected Total,131,483,_,_,_
FBgn0265444,Expression,Model,65,29488,454,13.49,2.14145E-21
FBgn0265444,Expression,Error,66,2219,34,_,_
FBgn0265444,Expression,Corrected Total,131,31707,_,_,_
FBgn0265445,Expression,Model,65,2393,37,1.59,3.16165E-02
FBgn0265445,Expression,Error,66,1530,23,_,_
FBgn0265445,Expression,Corrected Total,131,3923,_,_,_
FBgn0265447,Expression,Model,65,35,1,3.13,3.63126E-06
FBgn0265447,Expression,Error,66,11,0,_,_
FBgn0265447,Expression,Corrected Total,131,46,_,_,_
FBgn0265448,Expression,Model,65,63,1,3.01,7.21521E-06
FBgn0265448,Expression,Error,66,21,0,_,_
FBgn0265448,Expression,Corrected Total,131,84,_,_,_
FBgn0265449,Expression,Model,65,137,2,5.04,2.47266E-10
FBgn0265449,Expression,Error,66,28,0,_,_
FBgn0265449,Expression,Corrected Total,131,165,_,_,_
FBgn0265450,Expression,Model,65,29,0,1.64,2.35992E-02
FBgn0265450,Expression,Error,66,18,0,_,_
FBgn0265450,Expression,Corrected Total,131,46,_,_,_
FBgn0265453,Expression,Model,65,38,1,2.79,2.49512E-05
FBgn0265453,Expression,Error,66,14,0,_,_
FBgn0265453,Expression,Corrected Total,131,51,_,_,_
FBgn0265454,Expression,Model,65,8,0,2.01,2.66563E-03
FBgn0265454,Expression,Error,66,4,0,_,_
FBgn0265454,Expression,Corrected Total,131,12,_,_,_
FBgn0265457,Expression,Model,65,242,4,1.36,1.05775E-01
FBgn0265457,Expression,Error,66,180,3,_,_
FBgn0265457,Expression,Corrected Total,131,422,_,_,_
FBgn0265458,Expression,Model,65,2305,35,9.98,9.52447E-18
FBgn0265458,Expression,Error,66,235,4,_,_
FBgn0265458,Expression,Corrected Total,131,2540,_,_,_
FBgn0265464,Expression,Model,65,24428,376,10.73,1.31648E-18
FBgn0265464,Expression,Error,66,2311,35,_,_
FBgn0265464,Expression,Corrected Total,131,26740,_,_,_
FBgn0265467,Expression,Model,65,182,3,8.04,2.94872E-15
FBgn0265467,Expression,Error,66,23,0,_,_
FBgn0265467,Expression,Corrected Total,131,204,_,_,_
FBgn0265487,Expression,Model,65,216792280,3335266,12.12,4.47149E-20
FBgn0265487,Expression,Error,66,18164585,275221,_,_
FBgn0265487,Expression,Corrected Total,131,234956866,_,_,_
FBgn0265496,Expression,Model,65,29,0,2.62,6.81071E-05
FBgn0265496,Expression,Error,66,11,0,_,_
FBgn0265496,Expression,Corrected Total,131,41,_,_,_
FBgn0265497,Expression,Model,65,53,1,4.32,7.01220E-09
FBgn0265497,Expression,Error,66,12,0,_,_
FBgn0265497,Expression,Corrected Total,131,65,_,_,_
FBgn0265499,Expression,Model,65,25,0,1.72,1.49448E-02
FBgn0265499,Expression,Error,66,15,0,_,_
FBgn0265499,Expression,Corrected Total,131,40,_,_,_
FBgn0265500,Expression,Model,65,468,7,11.39,2.51695E-19
FBgn0265500,Expression,Error,66,42,1,_,_
FBgn0265500,Expression,Corrected Total,131,510,_,_,_
FBgn0265508,Expression,Model,65,5900612,90779,8.60,5.07622E-16
FBgn0265508,Expression,Error,66,696490,10553,_,_
FBgn0265508,Expression,Corrected Total,131,6597102,_,_,_
FBgn0265509,Expression,Model,65,84,1,1.48,5.61458E-02
FBgn0265509,Expression,Error,66,57,1,_,_
FBgn0265509,Expression,Corrected Total,131,141,_,_,_
FBgn0265511,Expression,Model,65,145,2,8.49,7.11307E-16
FBgn0265511,Expression,Error,66,17,0,_,_
FBgn0265511,Expression,Corrected Total,131,162,_,_,_
FBgn0265512,Expression,Model,65,139726,2150,2.15,1.16629E-03
FBgn0265512,Expression,Error,66,66134,1002,_,_
FBgn0265512,Expression,Corrected Total,131,205859,_,_,_
FBgn0265523,Expression,Model,65,831546,12793,3.37,9.38908E-07
FBgn0265523,Expression,Error,66,250544,3796,_,_
FBgn0265523,Expression,Corrected Total,131,1082090,_,_,_
FBgn0265525,Expression,Model,65,21,0,2.57,9.16539E-05
FBgn0265525,Expression,Error,66,8,0,_,_
FBgn0265525,Expression,Corrected Total,131,29,_,_,_
FBgn0265527,Expression,Model,65,235,4,6.39,9.70797E-13
FBgn0265527,Expression,Error,66,37,1,_,_
FBgn0265527,Expression,Corrected Total,131,272,_,_,_
FBgn0265529,Expression,Model,65,728,11,13.99,7.52406E-22
FBgn0265529,Expression,Error,66,53,1,_,_
FBgn0265529,Expression,Corrected Total,131,781,_,_,_
FBgn0265530,Expression,Model,65,237,4,11.25,3.54852E-19
FBgn0265530,Expression,Error,66,21,0,_,_
FBgn0265530,Expression,Corrected Total,131,259,_,_,_
FBgn0265532,Expression,Model,65,9,0,1.99,2.94706E-03
FBgn0265532,Expression,Error,66,4,0,_,_
FBgn0265532,Expression,Corrected Total,131,13,_,_,_
FBgn0265533,Expression,Model,65,85,1,1.56,3.78429E-02
FBgn0265533,Expression,Error,66,55,1,_,_
FBgn0265533,Expression,Corrected Total,131,140,_,_,_
FBgn0265534,Expression,Model,65,86,1,3.89,5.84285E-08
FBgn0265534,Expression,Error,66,22,0,_,_
FBgn0265534,Expression,Corrected Total,131,108,_,_,_
FBgn0265535,Expression,Model,65,9684,149,11.06,5.77407E-19
FBgn0265535,Expression,Error,66,889,13,_,_
FBgn0265535,Expression,Corrected Total,131,10574,_,_,_
FBgn0265536,Expression,Model,65,3,0,1.39,9.07048E-02
FBgn0265536,Expression,Error,66,3,0,_,_
FBgn0265536,Expression,Corrected Total,131,6,_,_,_
FBgn0265537,Expression,Model,65,756,12,1.22,2.10722E-01
FBgn0265537,Expression,Error,66,629,10,_,_
FBgn0265537,Expression,Corrected Total,131,1386,_,_,_
FBgn0265538,Expression,Model,65,442807,6812,1.32,1.34333E-01
FBgn0265538,Expression,Error,66,341662,5177,_,_
FBgn0265538,Expression,Corrected Total,131,784469,_,_,_
FBgn0265539,Expression,Model,65,15550013,239231,1.58,3.26146E-02
FBgn0265539,Expression,Error,66,9978152,151184,_,_
FBgn0265539,Expression,Corrected Total,131,25528165,_,_,_
FBgn0265541,Expression,Model,65,733383,11283,1.87,6.03177E-03
FBgn0265541,Expression,Error,66,397755,6027,_,_
FBgn0265541,Expression,Corrected Total,131,1131139,_,_,_
FBgn0265542,Expression,Model,65,29,0,2.66,5.49955E-05
FBgn0265542,Expression,Error,66,11,0,_,_
FBgn0265542,Expression,Corrected Total,131,40,_,_,_
FBgn0265545,Expression,Model,65,129,2,8.97,1.69190E-16
FBgn0265545,Expression,Error,66,15,0,_,_
FBgn0265545,Expression,Corrected Total,131,144,_,_,_
FBgn0265546,Expression,Model,65,2050,32,40.49,7.88477E-36
FBgn0265546,Expression,Error,66,51,1,_,_
FBgn0265546,Expression,Corrected Total,131,2101,_,_,_
FBgn0265574,Expression,Model,65,39487,607,18.15,3.79656E-25
FBgn0265574,Expression,Error,66,2209,33,_,_
FBgn0265574,Expression,Corrected Total,131,41697,_,_,_
FBgn0265575,Expression,Model,65,6047808,93043,86.05,2.83241E-46
FBgn0265575,Expression,Error,66,71361,1081,_,_
FBgn0265575,Expression,Corrected Total,131,6119169,_,_,_
FBgn0265576,Expression,Model,65,153714,2365,33.86,2.12300E-33
FBgn0265576,Expression,Error,66,4609,70,_,_
FBgn0265576,Expression,Corrected Total,131,158323,_,_,_
FBgn0265577,Expression,Model,65,246586,3794,2.21,8.11021E-04
FBgn0265577,Expression,Error,66,113530,1720,_,_
FBgn0265577,Expression,Corrected Total,131,360116,_,_,_
FBgn0265578,Expression,Model,65,24810,382,14.23,4.62056E-22
FBgn0265578,Expression,Error,66,1770,27,_,_
FBgn0265578,Expression,Corrected Total,131,26580,_,_,_
FBgn0265579,Expression,Model,65,6581,101,1.65,2.26053E-02
FBgn0265579,Expression,Error,66,4058,61,_,_
FBgn0265579,Expression,Corrected Total,131,10639,_,_,_
FBgn0265580,Expression,Model,65,14,0,3.06,5.27261E-06
FBgn0265580,Expression,Error,66,5,0,_,_
FBgn0265580,Expression,Corrected Total,131,19,_,_,_
FBgn0265581,Expression,Model,65,809,12,1.82,8.10131E-03
FBgn0265581,Expression,Error,66,451,7,_,_
FBgn0265581,Expression,Corrected Total,131,1260,_,_,_
FBgn0265582,Expression,Model,65,190,3,3.76,1.16849E-07
FBgn0265582,Expression,Error,66,51,1,_,_
FBgn0265582,Expression,Corrected Total,131,242,_,_,_
FBgn0265585,Expression,Model,65,11848,182,22.39,7.05821E-28
FBgn0265585,Expression,Error,66,537,8,_,_
FBgn0265585,Expression,Corrected Total,131,12386,_,_,_
FBgn0265590,Expression,Model,65,3372,52,3.59,2.83212E-07
FBgn0265590,Expression,Error,66,953,14,_,_
FBgn0265590,Expression,Corrected Total,131,4325,_,_,_
FBgn0265592,Expression,Model,65,56,1,1.03,4.58490E-01
FBgn0265592,Expression,Error,66,55,1,_,_
FBgn0265592,Expression,Corrected Total,131,111,_,_,_
FBgn0265595,Expression,Model,65,77237,1188,11.00,6.68170E-19
FBgn0265595,Expression,Error,66,7131,108,_,_
FBgn0265595,Expression,Corrected Total,131,84368,_,_,_
FBgn0265596,Expression,Model,65,66,1,2.88,1.44573E-05
FBgn0265596,Expression,Error,66,23,0,_,_
FBgn0265596,Expression,Corrected Total,131,90,_,_,_
FBgn0265597,Expression,Model,65,234972,3615,19.69,3.37884E-26
FBgn0265597,Expression,Error,66,12120,184,_,_
FBgn0265597,Expression,Corrected Total,131,247092,_,_,_
FBgn0265598,Expression,Model,65,82930,1276,6.21,1.91465E-12
FBgn0265598,Expression,Error,66,13563,205,_,_
FBgn0265598,Expression,Corrected Total,131,96493,_,_,_
FBgn0265605,Expression,Model,65,392408,6037,4.61,1.73428E-09
FBgn0265605,Expression,Error,66,86399,1309,_,_
FBgn0265605,Expression,Corrected Total,131,478807,_,_,_
FBgn0265606,Expression,Model,65,27438,422,6.08,3.20312E-12
FBgn0265606,Expression,Error,66,4585,69,_,_
FBgn0265606,Expression,Corrected Total,131,32023,_,_,_
FBgn0265611,Expression,Model,65,31,0,2.20,8.28426E-04
FBgn0265611,Expression,Error,66,14,0,_,_
FBgn0265611,Expression,Corrected Total,131,46,_,_,_
FBgn0265623,Expression,Model,65,92223,1419,11.49,2.00539E-19
FBgn0265623,Expression,Error,66,8153,124,_,_
FBgn0265623,Expression,Corrected Total,131,100376,_,_,_
FBgn0265625,Expression,Model,65,833844,12828,13.76,1.20806E-21
FBgn0265625,Expression,Error,66,61517,932,_,_
FBgn0265625,Expression,Corrected Total,131,895361,_,_,_
FBgn0265629,Expression,Model,65,26091,401,5.73,1.27149E-11
FBgn0265629,Expression,Error,66,4620,70,_,_
FBgn0265629,Expression,Corrected Total,131,30712,_,_,_
FBgn0265630,Expression,Model,65,746296,11481,6.52,5.87115E-13
FBgn0265630,Expression,Error,66,116256,1761,_,_
FBgn0265630,Expression,Corrected Total,131,862553,_,_,_
FBgn0265633,Expression,Model,65,210116,3233,7.43,2.24591E-14
FBgn0265633,Expression,Error,66,28716,435,_,_
FBgn0265633,Expression,Corrected Total,131,238832,_,_,_
FBgn0265634,Expression,Model,65,300,5,3.22,2.20002E-06
FBgn0265634,Expression,Error,66,95,1,_,_
FBgn0265634,Expression,Corrected Total,131,395,_,_,_
FBgn0265635,Expression,Model,65,197,3,10.10,6.84152E-18
FBgn0265635,Expression,Error,66,20,0,_,_
FBgn0265635,Expression,Corrected Total,131,217,_,_,_
FBgn0265637,Expression,Model,65,3,0,1.74,1.29838E-02
FBgn0265637,Expression,Error,66,2,0,_,_
FBgn0265637,Expression,Corrected Total,131,5,_,_,_
FBgn0265638,Expression,Model,65,14,0,3.50,4.69983E-07
FBgn0265638,Expression,Error,66,4,0,_,_
FBgn0265638,Expression,Corrected Total,131,18,_,_,_
FBgn0265644,Expression,Model,65,4,0,1.54,4.10379E-02
FBgn0265644,Expression,Error,66,3,0,_,_
FBgn0265644,Expression,Corrected Total,131,7,_,_,_
FBgn0265646,Expression,Model,65,43,1,9.98,9.51282E-18
FBgn0265646,Expression,Error,66,4,0,_,_
FBgn0265646,Expression,Corrected Total,131,48,_,_,_
FBgn0265648,Expression,Model,65,2411863,37106,15.95,1.69222E-23
FBgn0265648,Expression,Error,66,153526,2326,_,_
FBgn0265648,Expression,Corrected Total,131,2565389,_,_,_
FBgn0265651,Expression,Model,65,66,1,4.78,7.85778E-10
FBgn0265651,Expression,Error,66,14,0,_,_
FBgn0265651,Expression,Corrected Total,131,80,_,_,_
FBgn0265654,Expression,Model,65,99821,1536,1.22,2.12045E-01
FBgn0265654,Expression,Error,66,83129,1260,_,_
FBgn0265654,Expression,Corrected Total,131,182951,_,_,_
FBgn0265659,Expression,Model,65,56,1,1.09,3.61345E-01
FBgn0265659,Expression,Error,66,52,1,_,_
FBgn0265659,Expression,Corrected Total,131,107,_,_,_
FBgn0265660,Expression,Model,65,46,1,5.17,1.35474E-10
FBgn0265660,Expression,Error,66,9,0,_,_
FBgn0265660,Expression,Corrected Total,131,55,_,_,_
FBgn0265661,Expression,Model,65,811,12,5.14,1.60715E-10
FBgn0265661,Expression,Error,66,160,2,_,_
